排名,名称,链接,星级,评分,评价人数,封面图片,导演,年份
141,神偷奶爸,https://movie.douban.com/subject/3287562/,4.5,8.7,925053,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792776858.jpg,"
                            导演: 皮艾尔·柯芬 Pierre Coffin / 克里斯·雷纳德 Chris Renaud   主演: ...","
                            2010 / 美国 法国 / 喜剧 动画 冒险
                        "
142,新世界,https://movie.douban.com/subject/10437779/,4.5,8.9,413579,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1903379979.jpg,"
                            导演: 朴勋政 Hoon-jung Park   主演: 李政宰 Jung-Jae Lee / 崔岷植 Min-sik...","
                            2013 / 韩国 / 剧情 犯罪
                        "
143,被解救的姜戈,https://movie.douban.com/subject/6307447/,4.5,8.8,591624,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1800813767.jpg,"
                            导演: 昆汀·塔伦蒂诺 Quentin Tarantino   主演: 杰米·福克斯 Jamie Foxx /...","
                            2012 / 美国 / 剧情 动作 西部 冒险
                        "
144,告白,https://movie.douban.com/subject/4268598/,4.5,8.8,657995,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p689520756.jpg,"
                            导演: 中岛哲也 Tetsuya Nakashima   主演: 松隆子 Takako Matsu / 冈田将生 ...","
                            2010 / 日本 / 剧情 悬疑
                        "
145,大鱼,https://movie.douban.com/subject/1291545/,4.5,8.8,555480,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p692813374.jpg,"
                            导演: 蒂姆·波顿 Tim Burton   主演: 伊万·麦克格雷格 Ewan McGregor / 阿...","
                            2003 / 美国 / 剧情 家庭 奇幻 冒险
                        "
146,哪吒闹海,https://movie.douban.com/subject/1307315/,4.5,9.2,251174,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2532803206.jpg,"
                            导演: 王树忱 Shuchen Wang / 严定宪 Dingxian Yan   主演: 梁正晖 Zhenghui ...","
                            1979 / 中国大陆 / 冒险 动画 奇幻
                        "
147,射雕英雄传之东成西就,https://movie.douban.com/subject/1316510/,4.5,8.7,616722,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2609063922.jpg,"
                            导演: 刘镇伟 Jeffrey Lau   主演: 梁朝伟 Tony Leung Chiu Wai / 林青霞 Bri...","
                            1993 / 中国香港 / 喜剧 奇幻 武侠 古装
                        "
148,阳光姐妹淘,https://movie.douban.com/subject/4917726/,4.5,8.8,580054,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1374786017.jpg,"
                            导演: 姜炯哲 Hyeong-Cheol Kang   主演: 沈恩京 Eun-kyung Shim / 闵孝琳 Hy...","
                            2011 / 韩国 / 剧情 喜剧
                        "
149,头号玩家,https://movie.douban.com/subject/4920389/,4.5,8.7,1333535,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2516578307.jpg,"
                            导演: 史蒂文·斯皮尔伯格 Steven Spielberg   主演: 泰伊·谢里丹 Tye Sheri...","
                            2018 / 美国 / 动作 科幻 冒险
                        "
150,我是山姆,https://movie.douban.com/subject/1306861/,4.5,9.0,328866,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p652417775.jpg,"
                            导演: 杰茜·尼尔森 Jessie Nelson   主演: Sean Penn / Dakota Fanning / Mi...","
                            2001 / 美国 / 剧情 家庭
                        "
151,喜宴,https://movie.douban.com/subject/1303037/,4.5,9.0,349221,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2249048907.jpg,"
                            导演: 李安 Ang Lee   主演: 赵文瑄 Winston Chao / 归亚蕾 Ya-lei Kuei / 郎...","
                            1993 / 中国台湾 美国 / 剧情 喜剧 爱情 同性 家庭
                        "
152,模仿游戏,https://movie.douban.com/subject/10463953/,4.5,8.8,629216,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2255040492.jpg,"
                            导演: 莫滕·泰杜姆 Morten Tyldum   主演: 本尼迪克特·康伯巴奇 Benedict C...","
                            2014 / 英国 美国 / 剧情 传记 战争 同性
                        "
153,恐怖直播,https://movie.douban.com/subject/21360417/,4.5,8.7,635662,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2016930906.jpg,"
                            导演: 金秉祐 Byeong-woo Kim   主演: 河正宇 Jung-woo Ha / 李璟荣 Kyeong-y...","
                            2013 / 韩国 / 剧情 犯罪 悬疑
                        "
154,血战钢锯岭,https://movie.douban.com/subject/26325320/,4.5,8.7,766098,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2398141939.jpg,"
                            导演: 梅尔·吉布森 Mel Gibson   主演: 安德鲁·加菲尔德 Andrew Garfield /...","
                            2016 / 澳大利亚 美国 / 剧情 传记 历史 战争
                        "
155,花样年华,https://movie.douban.com/subject/1291557/,4.5,8.7,587001,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1910828286.jpg,"
                            导演: 王家卫 Kar Wai Wong   主演: 梁朝伟 Tony Leung Chiu Wai / 张曼玉 Ma...","
                            2000 / 中国香港 / 剧情 爱情
                        "
156,七武士,https://movie.douban.com/subject/1295399/,4.5,9.3,191462,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2215886505.jpg,"
                            导演: 黑泽明 Akira Kurosawa   主演: 三船敏郎 Toshirô Mifune / 志村乔 ...","
                            1954 / 日本 / 动作 冒险 剧情
                        "
157,九品芝麻官,https://movie.douban.com/subject/1297518/,4.5,8.7,651580,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p648370300.jpg,"
                            导演: 王晶 Jing Wong   主演: 周星驰 Stephen Chow / 吴孟达 Man Tat Ng / ...","
                            1994 / 中国香港 中国大陆 / 剧情 喜剧 古装
                        "
158,头脑特工队,https://movie.douban.com/subject/10533913/,4.5,8.8,592242,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2266293606.jpg,"
                            导演: 彼特·道格特 Pete Docter / 罗纳尔多·德尔·卡门 Ronaldo Del Carmen  &nb...","
                            2015 / 美国 / 喜剧 动画 冒险
                        "
159,色，戒,https://movie.douban.com/subject/1828115/,4.5,8.6,770231,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p453716305.jpg,"
                            导演: 李安 Ang Lee   主演: 梁朝伟 Tony Leung Chiu Wai / 汤唯 Wei Tang / ...","
                            2007 / 中国台湾 中国大陆 美国 中国香港 / 剧情 爱情 情色
                        "
160,茶馆,https://movie.douban.com/subject/1461403/,5,9.5,132406,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2528965424.jpg,"
                            导演: 谢添 Tian Xie   主演: 于是之 Shizhi Yu / 郑榕 Rong Zhen / 蓝天野 T...","
                            1982(中国大陆) / 中国大陆 / 剧情 历史
                        "
161,黑客帝国3：矩阵革命,https://movie.douban.com/subject/1302467/,4.5,8.8,435541,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p443461818.jpg,"
                            导演: 拉娜·沃卓斯基 Lana Wachowski / 莉莉·沃卓斯基 Lilly Wachowski   ...","
                            2003 / 美国 / 动作 科幻
                        "
162,惊魂记,https://movie.douban.com/subject/1293181/,4.5,9.0,280730,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1021883305.jpg,"
                            导演: 阿尔弗雷德·希区柯克 Alfred Hitchcock   主演: 安东尼·博金斯 Antho...","
                            1960 / 美国 / 悬疑 惊悚 恐怖
                        "
163,电锯惊魂,https://movie.douban.com/subject/1417598/,4.5,8.7,515893,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p726839485.jpg,"
                            导演: 詹姆斯·温 James Wan   主演: 雷·沃纳尔 Leigh Whannell / 加利·艾...","
                            2004 / 美国 / 悬疑 惊悚 恐怖
                        "
164,你的名字。,https://movie.douban.com/subject/26683290/,4.5,8.5,1355396,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2395733377.jpg,"
                            导演: 新海诚 Makoto Shinkai   主演: 神木隆之介 Ryûnosuke Kamiki / 上...","
                            2016 / 日本 / 剧情 爱情 动画
                        "
165,三块广告牌,https://movie.douban.com/subject/26611804/,4.5,8.7,800545,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2510081688.jpg,"
                            导演: 马丁·麦克唐纳 Martin McDonagh   主演: 弗兰西斯·麦克多蒙德 France...","
                            2017 / 英国 美国 / 剧情 犯罪
                        "
166,达拉斯买家俱乐部,https://movie.douban.com/subject/1793929/,4.5,8.8,441236,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2166160837.jpg,"
                            导演: 让-马克·瓦雷 Jean-Marc Vallée   主演: 马修·麦康纳 Matthew McCon...","
                            2013 / 美国 / 剧情 传记 同性
                        "
167,疯狂原始人,https://movie.douban.com/subject/1907966/,4.5,8.7,818393,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1867084027.jpg,"
                            导演: 科克·德·米科 Kirk De Micco / 克里斯·桑德斯 Chris Sanders   主演...","
                            2013 / 美国 / 喜剧 动画 冒险
                        "
168,心迷宫,https://movie.douban.com/subject/25917973/,4.5,8.7,504616,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2276780256.jpg,"
                            导演: 忻钰坤 Yukun Xin   主演: 霍卫民 Weimin Huo / 王笑天 Xiaotian Wang ...","
                            2014 / 中国大陆 / 剧情 犯罪 悬疑
                        "
169,卢旺达饭店,https://movie.douban.com/subject/1291822/,4.5,8.9,320541,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p470419493.jpg,"
                            导演: 特瑞·乔治 Terry George   主演: 唐·钱德尔 Don Cheadle / 苏菲·奥...","
                            2004 / 英国 南非 意大利 美国 / 剧情 传记 历史 战争
                        "
170,上帝之城,https://movie.douban.com/subject/1292208/,4.5,9.0,294634,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p455677490.jpg,"
                            导演: 费尔南多·梅里尔斯 Fernando Meirelles / 卡迪亚·兰德 Kátia Lund  &nbsp...","
                            2002 / 巴西 法国 / 犯罪 剧情
                        "
171,谍影重重3,https://movie.douban.com/subject/1578507/,4.5,8.8,406485,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p792223507.jpg,"
                            导演: 保罗·格林格拉斯 Paul Greengrass   主演: 马特·达蒙 Matt Damon / ...","
                            2007 / 美国 德国 法国 英国 / 动作 悬疑 惊悚
                        "
172,英雄本色,https://movie.douban.com/subject/1297574/,4.5,8.6,519448,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2504997087.jpg,"
                            导演: 吴宇森 John Woo   主演: 周润发 Yun-Fat Chow / 狄龙 Lung Ti / 张国...","
                            1986 / 中国香港 / 剧情 动作 犯罪
                        "
173,风之谷,https://movie.douban.com/subject/1291585/,4.5,8.9,346216,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1917567652.jpg,"
                            导演: 宫崎骏 Hayao Miyazaki   主演: 岛本须美 Sumi Shimamoto / 松田洋治 Y...","
                            1984 / 日本 / 动画 奇幻 冒险
                        "
174,海街日记,https://movie.douban.com/subject/25895901/,4.5,8.8,433598,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2603364117.jpg,"
                            导演: 是枝裕和 Hirokazu Koreeda   主演: 绫濑遥 Haruka Ayase / 长泽雅美 M...","
                            2015 / 日本 / 剧情 家庭
                        "
